Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
7a44151016_CN1Com_150,CAN 10YR BOND FUT,fi-us,CN1 Comdty,2022-05-10,2022-06-15,,,-12019392.713599999,-124.0,-620875.6510000005
7a44151016_XID1Cu_46,INR/USD          ,fx-em,XID1 Curncy,2022-05-11,2022-07-06,,,-9734147.280000001,-396.0,-378945.2800000003
7a44151016_SI1Com_119,SILVER FUTURE    ,comm-prec,SI1 Comdty,2022-05-12,2022-07-05,,,-4343526.25,-35.0,-483501.25000000035
7a44151016_SE1Cur_90,SWEDISH KRONA FUT,fx-dm,SE1 Curncy,2022-05-16,2022-08-23,,,-4149112.0000000014,-20.0,-297212.00000000093
7a44151016_NV1Cur_105,NEW ZEALAND $ FUT,fx-dm,NV1 Curncy,2022-05-16,2022-06-15,,,-4581231.8,-73.0,-70826.79999999987
7a44151016_AD1Cur_168,AUDUSD Crncy Fut ,fx-dm,AD1 Curncy,2022-05-16,2022-06-15,,,-3684543.2,-52.0,-58853.19999999962
7a44151016_FVS2In_45,VSTOXX Future    ,eq-vol,FVS2 Index,2022-05-19,2022-11-11,,,-2407664.68992,-588.0,-620471.7206400002
7a44151016_DX1Cur_193,DOLLAR INDEX     ,fx-dm,DX1 Curncy,2022-06-01,2022-12-02,,,-6594300.13,-67.0,400335.8700000004
7a44151016_SFI6Co_114,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2022-06-03,2022-06-14,,,-80239017.1521,-258.0,-628980.9828500034
7a44151016_IK1Com_65,Euro-BTP Future  ,fi-eu,IK1 Comdty,2022-06-07,2022-06-15,,,-8508281.874400001,-70.0,-486314.87069999985
7a44151016_XUC1Cu_57,USD/CNH          ,fx-em,XUC1 Curncy,2022-06-07,2022-12-05,,,-6168262.4237,-65.0,738266.9343500001
7a44151016_OAT1Co_33,Euro-OAT Future  ,fi-eu,OAT1 Comdty,2022-06-07,2022-06-15,,,-11863494.498240001,-81.0,-566422.510320001
7a44151016_BTS1Co_71,Short Euro-BTP Fu,fi-eu,BTS1 Comdty,2022-06-07,2022-07-22,,,-37613717.2488,-330.0,-339583.09089999786
7a44151016_FV1Com_107,US 5YR NOTE (CBT),fi-us,FV1 Comdty,2022-06-08,2022-06-14,,,-20180207.34375,-174.0,-411441.71874999884
7a44151016_TY1Com_145,US 10YR NOTE,fi-us,TY1 Comdty,2022-06-08,2022-06-14,,,-13830864.53125,-113.0,-357989.53124999977
7a44151016_JB1Com_198,JPN 10Y BOND(OSE),fi-as,JB1 Comdty,2022-06-09,2022-06-16,,,-54123792.6411,-51.0,-1022235.573799997
7a44151016_IR6Com_119,90-DAY BANK BILL ,stir,IR6 Comdty,2022-06-09,2022-06-16,,,-63912610.42556149,-379.0,-380780.4191511597
7a44151016_SF1Cur_130,CHF CURRENCY FUT ,fx-dm,SF1 Curncy,2022-06-10,2022-06-14,,,-7082721.875,-50.0,-159596.8750000001
7a44151016_JY1Cur_141,JPN YEN CURR FUT ,fx-dm,JY1 Curncy,2022-06-10,2023-02-07,,,-5862955.000000001,-56.0,-114473.74999999994
7a44151016_RR1Com_163,ROUGH RICE (CBOT),comm-soft,RR1 Comdty,2022-06-14,2022-08-02,,,-666844.7999999999,-24.0,-6994.799999999948
7a44151016_SFI6Co_115,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2022-06-15,2022-08-25,,,-61868641.471875,-210.0,-473961.58374999743
7a44151016_SF1Cur_131,CHF CURRENCY FUT ,fx-dm,SF1 Curncy,2022-06-15,2022-09-27,,,-6963243.75,-50.0,-55631.25000000025
7a44151016_XTD1Cu_9,SGX TWD/USD MINI ,fx-em,XTD1 Curncy,2022-06-15,2022-08-30,,,-9851268.799999999,-272.0,-508318.7999999998
7a44151016_FV1Com_108,US 5YR NOTE (CBT),fi-us,FV1 Comdty,2022-06-15,2022-09-02,,,-16419296.25,-144.0,-68015.00000000032
7a44151016_KO1Cur_33,KOREAN WON FUT   ,fx-em,KO1 Curncy,2022-06-15,2022-06-23,,,-5663903.0,-56.0,-59140.499999999985
7a44151016_TY1Com_146,US 10YR NOTE,fi-us,TY1 Comdty,2022-06-15,2022-09-02,,,-11631118.437500002,-97.0,-80665.31250000047
7a44151016_SFR8Co_128,3 MONTH SOFR FUT ,stir,SFR8 Comdty,2022-06-15,2022-08-23,,,-60544581.00000001,-248.0,149319.00000000265
7a44151016_SSY4Co_6,Three-Month SARON,stir,SSY4 Comdty,2022-06-16,2022-08-31,,,-68898913.4103375,-277.0,-170803.80047499292
7a44151016_CN1Com_151,CAN 10YR BOND FUT,fi-us,CN1 Comdty,2022-06-16,2022-09-02,,,-10125596.536919998,-108.0,312377.1635600004
7a44151016_PE1Cur_120,MEXICAN PESO FUT ,fx-em,PE1 Curncy,2022-06-16,2023-02-07,,,-3475544.0500000003,-173.0,649925.95
7a44151016_RX1Com_119,EURO-BUND FUTURE ,fi-eu,RX1 Comdty,2022-06-16,2022-09-21,,,-9485975.535400001,-65.0,-187877.39915000024
7a44151016_ASD3In_23,S&P 500 Annl Div ,eq-divf,ASD3 Index,2022-06-16,2022-07-15,,,-5020645.500000001,-342.0,-45783.0000000001
7a44151016_CD1Cur_150,C$ CURRENCY FUT  ,fx-dm,CD1 Curncy,2022-06-16,2022-06-21,,,-7147977.2,-91.0,-74452.19999999992
7a44151016_IK1Com_66,Euro-BTP Future  ,fi-eu,IK1 Comdty,2022-06-16,2022-07-22,,,-4580112.8044,-41.0,238473.93110000028
7a44151016_TU1Com_116,US 2YR NOTE (CBT),fi-us,TU1 Comdty,2022-06-16,2022-08-23,,,-31835493.75,-148.0,63139.06249999831
7a44151016_NO1Cur_98,NORWEGIAN KRONE  ,fx-dm,NO1 Curncy,2022-06-16,2022-09-02,,,-3498953.6000000006,-17.0,-28423.59999999999
7a44151016_NV1Cur_106,NEW ZEALAND $ FUT,fx-dm,NV1 Curncy,2022-06-16,2022-09-02,,,-4505097.6,-72.0,-83277.60000000059
7a44151016_OAT1Co_34,Euro-OAT Future  ,fi-eu,OAT1 Comdty,2022-06-16,2022-09-21,,,-8760507.40992,-64.0,-186162.87131999992
7a44151016_AD1Cur_169,AUDUSD Crncy Fut ,fx-dm,AD1 Curncy,2022-06-16,2022-07-05,,,-3831475.5000000005,-54.0,-65065.50000000071
