Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
4671_S1Comd_6,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1981-08-14,1981-08-24,111.0625,88.8125,-127875.0,-24.0,-27987.5
4671_SM1Com_7,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-08-14,1981-08-24,-473.2,-480.2,1944630.0,-41.0,-32479.999999999993
4671_BO1Com_8,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1981-08-14,1981-08-24,48.31,47.61,-1737360.0,-60.0,-23472.000000000095
4671_C1Comd_7,CORN FUTURE      ,comm-soft,C 1 Comdty,1981-08-24,1981-09-01,1051.3125,1052.0625,-3052431.25,-58.0,2625.0
4671_SB1Com_4,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1981-08-25,1981-09-02,30.25,28.98,-1018416.0,-30.0,-44363.19999999998
4671_BO1Com_9,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1981-08-25,1981-09-02,47.51,47.75,-1713960.0,-60.0,9972.000000000067
4671_US1Com_5,US LONG BOND(CBT),fi-us,US1 Comdty,1981-08-25,1981-09-02,-68.90625,-69.34375,5780250.0,-84.0,-41937.5
4671_SM1Com_8,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-08-25,1981-09-02,-480.8,-480.5,2160900.0,-45.0,1970.000000000051
4671_S1Comd_7,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1981-08-25,1981-09-02,88.3125,90.0625,-106575.0,-24.0,2587.5
4671_SM1Com_9,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-09-28,1981-10-06,-490.4,-484.1,3072510.0,-63.0,43639.999999999694
4671_US1Com_6,US LONG BOND(CBT),fi-us,US1 Comdty,1981-09-28,1981-10-06,-72.3125,-69.75,5730000.0,-80.0,209562.5
4671_S1Comd_8,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1981-11-11,1981-11-19,46.5625,42.5625,-99571.875,-43.0,-8200.0
4671_GC1Com_6,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1981-11-11,1981-11-19,1484.8,1469.5,-11132250.0,-75.0,-124929.99999999956
4671_SM1Com_10,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-11-17,1981-11-25,-490.9,-493.1,4716480.0,-96.0,-20870.000000000437
4671_W1Comd_7,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1981-11-25,1981-12-04,2208.0,2209.5,-7721000.0,-70.0,5125.0
4671_C1Comd_8,CORN FUTURE      ,comm-soft,C 1 Comdty,1981-11-25,1981-12-04,1011.3125,1012.3125,-5659150.0,-112.0,7375.0
