Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
3455_KC1Com_401,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,2013-05-24,2013-06-07,223.15,219.45,2336775.0,28.0,-38700.00000000019
3455_FV1Com_300,US 5YR NOTE (CBT),fi-us,FV1 Comdty,2013-05-24,2013-06-07,114.96875,114.0390625,94038046.875,818.0,-726273.4375
3455_S1Comd_401,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,2013-05-24,2013-06-07,741.0,776.25,1345500.0,36.0,56962.5
3455_EC1Cur_181,EURO FX CURR FUT ,fx-dm,EC1 Curncy,2013-05-24,2013-06-07,1.48835,1.51735,16370750.000000002,88.0,338087.499999999
3455_CD1Cur_326,C$ CURRENCY FUT  ,fx-dm,CD1 Curncy,2013-05-24,2013-06-07,97.875,98.755,14383215.0,147.0,129179.9999999994
3455_NO1Cur_133,NORWEGIAN KRONE  ,fx-dm,NO1 Curncy,2013-05-24,2013-06-07,17.3105,17.4345,12089350.0,35.0,86519.99999999919
3455_BTS1Co_32,Short Euro-BTP Fu,fi-eu,BTS1 Comdty,2013-05-27,2013-06-07,93.58,93.28,52530171.959999986,435.0,-203096.9559999991
3455_IK1Com_45,Euro-BTP Future  ,fi-eu,IK1 Comdty,2013-05-27,2013-06-07,66.96,66.9,12902308.127999997,149.0,-66402.47099999775
3455_CA1Com_173,MILL WHEAT EURO  ,comm-soft,CA1 Comdty,2013-05-27,2013-06-07,200.5,201.25,2368334.15,182.0,5677.690000000011
3455_NK1Ind_297,NIKKEI 225  (OSE),eq-as,NK1 Index,2013-05-27,2013-06-07,9630.0,7750.0,1431643.5000000002,15.0,-257749.86000000002
3455_RX1Com_271,EURO-BUND FUTURE ,fi-eu,RX1 Comdty,2013-05-27,2013-06-07,113.15,111.91,23570910.691999994,161.0,-263935.80300000194
3455_Z1Inde_303,FTSE 100 IDX FUT ,eq-eu,Z 1 Index,2013-05-27,2013-06-07,4955.5,4646.5,5984914.3515,81.0,-311925.0729999999
3455_ST1Ind_111,FTSE/MIB IDX FUT,eq-eu,ST1 Index,2013-05-27,2013-06-07,9376.0,9058.0,2825072.9919999996,47.0,-108199.60799999998
3455_RS1Com_377,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,2013-05-27,2013-06-07,431.1,414.9,1858811.3279999997,222.0,-66846.05920000019
3455_SM1Ind_183,SWISS MKT IX FUTR,eq-eu,SM1 Index,2013-05-27,2013-06-07,5194.0,4794.0,3826756.722,71.0,-292504.434
3455_UB1Com_89,EURO-BUXL 30Y BND,fi-eu,UB1 Comdty,2013-05-27,2013-06-07,120.1,118.64,11679535.799999999,75.0,-139444.48399999944
3455_CF1Ind_294,CAC40 10 EURO FUT,eq-eu,CF1 Index,2013-05-27,2013-06-07,2541.5,2444.0,4137936.0979999998,127.0,-150923.18649999998
3455_G1Comd_367,LONG GILT FUTURE ,fi-eu,G 1 Comdty,2013-05-27,2013-06-07,91.35,89.63,21052427.424000002,152.0,-398949.89799999975
3455_QC1Ind_100,OMXS30 IND FUTURE,eq-eu,QC1 Index,2013-05-27,2013-06-10,733.92,704.92,4061246.4822799996,370.0,-164338.25520000004
3455_OE1Com_260,EURO-BOBL FUTURE ,fi-eu,OE1 Comdty,2013-05-27,2013-06-07,117.24,116.29,53924215.69599999,356.0,-459632.0489999944
3455_HC1Ind_114,HSCEI Futures    ,eq-em,HC1 Index,2013-05-27,2013-06-07,8535.0,8089.0,2693722.815,49.0,-157894.0165
3455_QW1Com_293,WHITE SUGAR (ICE),comm-soft,QW1 Comdty,2013-05-27,2013-06-07,287.2,293.6,2106780.0000000005,146.0,55500.00000000026
3455_CO1Com_300,BRENT CRUDE FUTR ,comm-enrgy,CO1 Comdty,2013-05-27,2013-06-07,78.33,80.39,3373350.0,43.0,81840.00000000012
3455_CA1Ind_147,EURO STOXX BANK  ,eq-eu,CA1 Index,2013-05-27,2013-06-07,67.1,67.8,2325535.696,536.0,13725.113000000078
3455_SFI6Co_297,ICE 3MTH SONIA FU,stir,SFI6 Comdty,2013-05-27,2013-06-07,98.68400000000001,98.49900000000001,601473602.184,1612.0,-1156202.291250014
3455_QS1Com_287,Low Su Gasoil G  ,comm-enrgy,QS1 Comdty,2013-05-27,2013-06-07,326.0,342.5,1299000.0,40.0,70350.0
3455_TZT2Co_95,TTF NAT GAS F    ,comm-enrgy,TZT2 Comdty,2013-05-27,2013-06-07,60.074,59.629,16558179.975936001,296.0,-135052.52724000017
3455_IB1Ind_251,IBEX 35 INDX FUTR,eq-eu,IB1 Index,2013-05-27,2013-06-07,4763.0,4718.0,3356507.066,55.0,-27171.162499999995
3455_OAT1Co_14,Euro-OAT Future  ,fi-eu,OAT1 Comdty,2013-05-27,2013-06-07,104.23,102.39,23597343.699999996,175.0,-439449.72500000085
3455_MO1Com_98,ECX EMISSION     ,comm-enrgy,MO1 Comdty,2013-05-27,2013-06-07,11.39,12.04,1900279.8079999997,128.0,122195.7949999997
3455_SCO1Co_2,SGX Iron Ore 62% ,comm-base,SCO1 Comdty,2013-05-27,2013-06-07,,-119.34,-7139200.0,640.0,-450439.0000000004
3455_DX1Cur_325,DOLLAR INDEX     ,fx-dm,DX1 Curncy,2013-05-27,2013-06-07,77.783,75.728,14012280.0,180.0,-371357.0000000013
3455_IR6Com_288,90-DAY BANK BILL ,stir,IR6 Comdty,2013-05-27,2013-06-07,95.08,95.28,284862299.190696,1282.0,640134.9346680082
3455_FVS2In_48,VSTOXX Future    ,eq-vol,FVS2 Index,2013-05-27,2013-06-07,48.6,48.95,13874238.452,2203.0,113575.54550000036
3455_DED3In_59,SX5E Dividend Fut,eq-divf,DED3 Index,2013-05-27,2013-06-07,62.2,62.5,11120744.08,1387.0,67099.62399999947
3455_VG1Ind_180,EURO STOXX 50    ,eq-eu,VG1 Index,2013-05-27,2013-06-07,1784.0,1731.0,4184071.0079999994,183.0,-110600.68199999999
3455_QZ1Ind_177,MSCI SING IX ETS,eq-em,QZ1 Index,2013-05-27,2013-06-07,281.8,257.7,4257715.7,190.0,-371688.8080000003
